image_path,label
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2233.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2234.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2235.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2236.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2237.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2238.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2239.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_224.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2240.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2241.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2242.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2243.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2244.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2245.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2246.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2247.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2248.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2249.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_225.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2250.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2251.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2252.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2253.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2254.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2255.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2256.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2257.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2258.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2259.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_226.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2260.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2261.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2262.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2263.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2264.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2265.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2266.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2267.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2268.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2269.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_227.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2270.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2271.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2272.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2273.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2274.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2275.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2276.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2277.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2278.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2279.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_228.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2280.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2281.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2282.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2283.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2284.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2285.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2286.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2287.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2288.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2289.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_229.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2290.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2291.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2292.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2293.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2294.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2295.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2296.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2297.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2298.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2299.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_23.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_230.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2300.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2301.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2302.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2303.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2304.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2305.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2306.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2307.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2308.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2309.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_231.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2310.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2311.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2312.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2313.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2314.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2315.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2316.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2317.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2318.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2319.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_232.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2320.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2321.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2322.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2340.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2347.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2359.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2360.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2362.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2378.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2392.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2396.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2417.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_242.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2437.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2443.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2454.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2457.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2459.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2469.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2495.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2497.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2498.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2505.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2507.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2521.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2525.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2531.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2543.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2548.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2550.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2565.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2607.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2714.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2722.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2751.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2802.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2803.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2804.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2805.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2806.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2807.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2808.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2809.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_281.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2810.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2811.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2812.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2813.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2814.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2815.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2816.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2817.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2818.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2819.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_282.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2820.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2821.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2822.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2823.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2824.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2825.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2826.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2827.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2828.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2829.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_283.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2830.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2831.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2832.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2833.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2834.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2835.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2836.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2837.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2838.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2839.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_284.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2840.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2841.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2842.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2843.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2844.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2845.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2846.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2847.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2848.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2849.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_285.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2850.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2851.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2852.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2853.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2854.jpg,green_area
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\green_area\Forest_2855.jpg,green_area
